"","Country","Taxa","Species","SynchVar","MeanRhos","rho250km","Mean250km","meansynchtemp.detrended","meansynchprecip.detrended","meandist","mediandist","Mean250kmZ","precip","temp","Sedentary","Groupreslongshort","SpecialistGeneralistRank_Y","SpecialistGeneralistRank_B","GenLength","Voltinism","FINAL","Larvaldiet","LogGenTime","insectLarvalDiet","MobilityBird","MobilityInsect","slowfast","movement","specgen","Taxa2","Dataset"
"79","France","Songbirds","Emberiza cirlus","log.r",-0.00523673236858071,5.70852988022816e-09,-0.000473219580756168,0.97,0.823489441656172,158.821476571762,166.702120763448,-0.000279392150301066,0.886006566797546,0.987291890155586,1,"Resident",3,3,2.487312758,NA,NA,NA,0.911202914051615,NA,"Resident",NA,"0.911202914051615","Resident",3,"Birds","France Birds"
"80","France","Songbirds","Emberiza citrinella","log.r",0.026250180268206,0.0172333528968858,0.0268276151102491,0.97,0.823489441656172,157.858690204594,170.064377489689,0.0298638516835395,0.883638413518536,0.981346844840333,1,"Resident",3,3,2.769283811,NA,NA,NA,1.01858873478336,NA,"Resident",NA,"1.01858873478336","Resident",3,"Birds","France Birds"
"81","France","Songbirds","Erithacus rubecula","log.r",0.130638734680869,0.143987394807959,0.126879926912609,0.97,0.823489441656172,162.800501728535,171.315136942178,0.138384648716945,0.872538167552735,0.983272124262511,1,"Resident",4,2,3.601223214,NA,NA,NA,1.28127356941601,NA,"Resident",NA,"1.28127356941601","Resident",2,"Birds","France Birds"
"82","France","Songbirds","Fringilla coelebs","log.r",0.0390182789736981,0.0379925514573949,0.055593681545572,0.97,0.823489441656172,163.502051806323,171.522022967174,0.05974758148709,0.868767188417457,0.983617852036984,1,"Resident",3,3,4.980850384,NA,NA,NA,1.60560063629812,NA,"Resident",NA,"1.60560063629812","Resident",3,"Birds","France Birds"
"83","France","Songbirds","Garrulus glandarius","log.r",0.132837486256316,0.136304002608931,0.160450843770948,0.97,0.823489441656172,163.390159724889,171.168794246842,0.173725801086422,0.868734302515114,0.984909774992056,1,"Resident",4,4,4.906858475,NA,NA,NA,1.59063391524086,NA,"Resident",NA,"1.59063391524086","Resident",4,"Birds","France Birds"
"84","France","Songbirds","Lullula arborea","log.r",-0.0120716944031938,1.5358050622327e-08,0.00672923773360324,0.97,0.823489441656172,161.064182480949,168.260068766498,0.00296051381730614,0.779723029383906,0.988186674703442,1,"Resident",3,2,2.398066335,NA,NA,NA,0.874662718858249,NA,"Resident",NA,"0.874662718858249","Resident",2,"Birds","France Birds"
"85","France","Songbirds","Motacilla alba","log.r",0.0270301058902639,0.0248496437613535,0.0128477990990206,0.97,0.823489441656172,162.517134320725,168.764123334945,0.0116541715821971,0.823489441656172,0.97,1,"Resident",2,2,2.805220482,NA,NA,NA,1.03148213909415,NA,"Resident",NA,"1.03148213909415","Resident",2,"Birds","France Birds"
"86","France","Songbirds","Parus major","log.r",0.109904932644922,0.114656904662851,0.12398252328075,0.97,0.823489441656172,163.521996837761,171.513009466634,0.135831833603028,0.864920100566085,0.983995988477866,1,"Resident",3,2,3.049707035,NA,NA,NA,1.11504553190747,NA,"Resident",NA,"1.11504553190747","Resident",2,"Birds","France Birds"
"87","France","Songbirds","Passer domesticus","log.r",0.0233171632336165,0.0218267040053459,0.0424045069183161,0.97,0.823489441656172,163.633071060339,172.227410041341,0.0476810348082449,0.868609902380077,0.98379668993038,1,"Resident",2,1,3.726344591,NA,NA,NA,1.31542775072653,NA,"Resident",NA,"1.31542775072653","Resident",1,"Birds","France Birds"
"88","France","Songbirds","Perdix perdix","log.r",0.037948296667544,0.0611671317308693,0.0404618822178787,0.97,0.823489441656172,135.649318303577,115.205649203099,0.048793775990667,0.823489441656172,0.97,1,"Resident",2,2,1.933238715,NA,NA,NA,0.659196687169397,NA,"Resident",NA,"0.659196687169397","Resident",2,"Birds","France Birds"
"89","France","Songbirds","Phasianus colchicus","log.r",0.0651223053252566,0.0901544251175003,0.0989620604247906,0.97,0.823489441656172,163.5794458426,177.581500810454,0.106519736918881,0.823489441656172,0.97,1,"Resident",6,4,4.77330905,NA,NA,NA,1.56303978556095,NA,"Resident",NA,"1.56303978556095","Resident",4,"Birds","France Birds"
"90","France","Songbirds","Phoenicurus ochruros","log.r",0.0108070889787816,0.0107999473344902,-0.00478669370307509,0.97,0.823489441656172,160.819073281315,169.984719190707,-0.00816394975579897,0.845592597709711,0.98381830754688,1,"Resident",3,3,2.412973526,NA,NA,NA,0.880859815177818,NA,"Resident",NA,"0.880859815177818","Resident",3,"Birds","France Birds"
"91","France","Songbirds","Pica pica","log.r",-0.0105985467054585,2.34487007255802e-18,-0.00988310838542762,0.97,0.823489441656172,163.390719270864,171.934923091931,-0.0110284457758426,0.858592149601948,0.984186495886812,1,"Resident",6,6,5.811860414,NA,NA,NA,1.75990072855796,NA,"Resident",NA,"1.75990072855796","Resident",6,"Birds","France Birds"
"92","France","Songbirds","Picus viridis","log.r",0.127850781441884,0.122565400826637,0.11692856767089,0.97,0.823489441656172,163.440631959212,171.348521508448,0.129259698998034,0.868452440379385,0.983542242147841,1,"Resident",1,1,3.060910401,NA,NA,NA,1.11871238838165,NA,"Resident",NA,"1.11871238838165","Resident",1,"Birds","France Birds"
"93","France","Songbirds","Prunella modularis","log.r",-0.00110419220517093,1.89238615595889e-08,0.00441020987767353,0.97,0.823489441656172,159.752755877502,169.09475823878,0.00567062348342653,0.915187181470047,0.984556915391497,1,"Resident",2,1,3.814438231,NA,NA,NA,1.33879340120692,NA,"Resident",NA,"1.33879340120692","Resident",1,"Birds","France Birds"
"94","France","Songbirds","Regulus ignicapilla","log.r",0.0428063402294196,0.0838504156344599,0.139888363130632,0.97,0.823489441656172,161.93945238475,170.532473337981,0.141931178227504,0.823489441656172,0.97,1,"Resident",2,2,1.776166276,NA,NA,NA,0.574457264061411,NA,"Resident",NA,"0.574457264061411","Resident",2,"Birds","France Birds"
"95","France","Songbirds","Serinus serinus","log.r",-0.0433939551111542,2.88731273035317e-17,-0.0589282364482669,0.97,0.823489441656172,144.674907028613,140.373726425679,-0.0624599233200132,0.823489441656172,0.97,1,"Resident",1,1,2.476571188,NA,NA,NA,0.906875018039838,NA,"Resident",NA,"0.906875018039838","Resident",1,"Birds","France Birds"
"96","France","Songbirds","Sitta europaea","log.r",0.129841382206837,0.12077520980604,0.129368366494466,0.97,0.823489441656172,160.071763036997,170.024548340198,0.140906790964032,0.889130355671472,0.983259875653875,1,"Resident",3,2,2.694348672,NA,NA,NA,0.991156495003184,NA,"Resident",NA,"0.991156495003184","Resident",2,"Birds","France Birds"
"97","France","Songbirds","Streptopelia decaocto","log.r",0.0205746987084979,0.0203025846642981,0.0284801067025327,0.97,0.823489441656172,163.011855614689,171.79944376531,0.0312444694074539,0.86839073994445,0.983805563240944,1,"Resident",2,2,3.455689008,NA,NA,NA,1.24002186078171,NA,"Resident",NA,"1.24002186078171","Resident",2,"Birds","France Birds"
"98","France","Songbirds","Sturnus vulgaris","log.r",0.0133426724677234,0.0131403922347342,-0.0107975199010681,0.97,0.823489441656172,161.860492894336,170.867307683419,-0.0138012573903978,0.870869401345187,0.983925882581419,1,"Resident",4,2,5.650993902,NA,NA,NA,1.73183144154608,NA,"Resident",NA,"1.73183144154608","Resident",2,"Birds","France Birds"
"99","France","Songbirds","Sylvia atricapilla","log.r",0.0703161079408374,0.0648375851506706,0.0711454186276402,0.97,0.823489441656172,163.749220818082,171.79944376531,0.0774633612184752,0.865194779411808,0.983751621542963,1,"Resident",2,1,2.509753403,NA,NA,NA,0.920184502500523,NA,"Resident",NA,"0.920184502500523","Resident",1,"Birds","France Birds"
"100","France","Songbirds","Troglodytes troglodytes","log.r",0.132853552548857,0.125557355625816,0.126611936799915,0.97,0.823489441656172,163.0147488221,171.315136942178,0.137617887039879,0.869528260520429,0.983643015034721,1,"Resident",1,1,1.817324234,NA,NA,NA,0.597365218183722,NA,"Resident",NA,"0.597365218183722","Resident",1,"Birds","France Birds"
"101","France","Songbirds","Turdus merula","log.r",0.0711382095247807,0.0734931219346874,0.0804772026969578,0.97,0.823489441656172,163.749220818082,171.79944376531,0.0866974567257956,0.865194779411808,0.983751621542963,1,"Resident",3,2,4.033978256,NA,NA,NA,1.39475304933405,NA,"Resident",NA,"1.39475304933405","Resident",2,"Birds","France Birds"
"102","France","Songbirds","Turdus philomelos","log.r",0.0367524555466807,0.0372104731828739,0.0336338721170918,0.97,0.823489441656172,163.047614695652,171.315136942178,0.037334628331985,0.866292945802184,0.983543900782628,1,"Resident",3,2,3.369529561,NA,NA,NA,1.21477313847739,NA,"Resident",NA,"1.21477313847739","Resident",2,"Birds","France Birds"
"103","France","Songbirds","Turdus viscivorus","log.r",0.0154099199008425,0.0145705173527479,0.0619540902020728,0.97,0.823489441656172,155.257358547295,169.334732636926,0.0675442827924047,0.880325790033825,0.985059236549208,1,"Resident",3,2,3.966075499,NA,NA,NA,1.37777706647718,NA,"Resident",NA,"1.37777706647718","Resident",2,"Birds","France Birds"
"104","Norway","Songbirds","Corvus corone","log.r",0.0185433915931119,0.0185470601597561,-0.0163541223032369,0.849127696181618,0.649976397369655,142.199791232045,131.431817592508,-0.024664539163407,0.760254545839426,0.84,1,"Resident",6,6,5.722759998,NA,NA,NA,1.74445120615062,NA,"Resident",NA,"1.74445120615062","Resident",6,"Birds","Norway Birds"
"105","Norway","Songbirds","Dendrocopos major","log.r",0.0209854815797037,0.00301630624321205,0.0187905753292244,0.849127696181618,0.649976397369655,136.681306417042,130.169233656779,0.0568143035359834,0.967009526338185,0.84,1,"Resident",2,1,2.70071998,NA,NA,NA,0.993518396722282,NA,"Resident",NA,"0.993518396722282","Resident",1,"Birds","Norway Birds"
"106","Norway","Songbirds","Emberiza schoeniclus","log.r",-0.0809761543618391,5.17639274339689e-08,-0.0690781326352569,0.849127696181618,0.649976397369655,123.964743674593,105.604103084562,-0.0721289260527218,0.649976397369655,0.84,1,"Resident",3,3,2.456969286,NA,NA,NA,0.898928592850408,NA,"Resident",NA,"0.898928592850408","Resident",3,"Birds","Norway Birds"
"107","Norway","Songbirds","Erithacus rubecula","log.r",0.242370005936327,0.141788475846573,0.238616485200025,0.849127696181618,0.649976397369655,150.488745835551,160.789094489576,0.279798410827652,0.815499808451565,0.84,1,"Resident",4,2,3.601223214,NA,NA,NA,1.28127356941601,NA,"Resident",NA,"1.28127356941601","Resident",2,"Birds","Norway Birds"
"108","Norway","Songbirds","Fringilla coelebs","log.r",0.0573365199074498,0.0305617477011397,0.0713548057407185,0.849127696181618,0.649976397369655,149.167914477315,160.943839915014,0.0786965444462661,0.852318680072282,0.84,1,"Resident",3,3,4.980850384,NA,NA,NA,1.60560063629812,NA,"Resident",NA,"1.60560063629812","Resident",3,"Birds","Norway Birds"
"109","Norway","Songbirds","Lagopus lagopus","log.r",0.0541843781357131,0.0541015752720954,-0.00510022762390067,0.849127696181618,0.649976397369655,121.220310616372,106.088245838351,-0.00267112363786225,0.649976397369655,0.84,1,"Resident",3,3,2.332812222,NA,NA,NA,0.847074502016008,NA,"Resident",NA,"0.847074502016008","Resident",3,"Birds","Norway Birds"
"110","Norway","Songbirds","Lyrurus tetrix","log.r",0.195810283531519,0.198259981267965,0.172689695260006,0.849127696181618,0.649976397369655,134.604470278298,98.6241292036368,0.189362598264408,0.826385661987556,0.84,1,"Resident",2,1,3.374897775,NA,NA,NA,1.21636503497689,NA,"Resident",NA,"1.21636503497689","Resident",1,"Birds","Norway Birds"
"111","Norway","Songbirds","Parus major","log.r",0.0712584274623234,0.0198104280139809,0.0622661991176511,0.849127696181618,0.649976397369655,143.667424842202,160.943839915014,0.0711893607883621,0.763123250193976,0.84,1,"Resident",3,2,3.049707035,NA,NA,NA,1.11504553190747,NA,"Resident",NA,"1.11504553190747","Resident",2,"Birds","Norway Birds"
"112","Norway","Songbirds","Poecile montanus","log.r",0.00963627233135682,0.00900312904636253,0.0492794496439333,0.849127696181618,0.649976397369655,135.933847675432,106.682324144071,0.0501260573988646,0.79688927002648,0.84,1,"Resident",3,2,2.468340754,NA,NA,NA,0.903546165394196,NA,"Resident",NA,"0.903546165394196","Resident",2,"Birds","Norway Birds"
"113","Norway","Songbirds","Prunella modularis","log.r",0.020744840176861,0.0778282605983607,0.178219554305665,0.849127696181618,0.649976397369655,143.806252163069,132.821230781261,0.195547132054417,0.552345707350529,0.84,1,"Resident",2,1,3.814438231,NA,NA,NA,1.33879340120692,NA,"Resident",NA,"1.33879340120692","Resident",1,"Birds","Norway Birds"
"114","Norway","Songbirds","Regulus regulus","log.r",0.145159178134136,0.0870689894246004,0.0391976264269808,0.849127696181618,0.649976397369655,129.551428770458,98.2769034062718,0.0421330693567324,0.907153128676432,0.84,1,"Resident",2,2,1.85286007,NA,NA,NA,0.616730429071329,NA,"Resident",NA,"0.616730429071329","Resident",2,"Birds","Norway Birds"
"115","Norway","Songbirds","Sylvia atricapilla","log.r",0.163638518616663,0.161447776741346,0.18893255320605,0.849127696181618,0.649976397369655,119.567008624139,102.752930747364,0.195966308451088,0.9464876339333,0.84,1,"Resident",2,1,2.509753403,NA,NA,NA,0.920184502500523,NA,"Resident",NA,"0.920184502500523","Resident",1,"Birds","Norway Birds"
"116","Norway","Songbirds","Troglodytes troglodytes","log.r",0.258279132321463,0.229729850993871,0.14351178278659,0.849127696181618,0.649976397369655,136.384664503205,108.044785830802,0.159626917963375,0.804791050528786,0.84,1,"Resident",1,1,1.817324234,NA,NA,NA,0.597365218183722,NA,"Resident",NA,"0.597365218183722","Resident",1,"Birds","Norway Birds"
"117","Norway","Songbirds","Turdus merula","log.r",0.142572892853494,0.172715411703991,0.0948378149078866,0.849127696181618,0.649976397369655,149.068377499194,161.098585340453,0.112590912253739,0.772939671210014,0.84,1,"Resident",3,2,4.033978256,NA,NA,NA,1.39475304933405,NA,"Resident",NA,"1.39475304933405","Resident",2,"Birds","Norway Birds"
"118","Norway","Songbirds","Turdus philomelos","log.r",0.183060058717239,0.139030310174139,0.197780888612905,0.849127696181618,0.649976397369655,154.860606561109,166.92438332857,0.217018968871448,0.7668191277939,0.84,1,"Resident",3,2,3.369529561,NA,NA,NA,1.21477313847739,NA,"Resident",NA,"1.21477313847739","Resident",2,"Birds","Norway Birds"
"119","Sweden","Songbirds","Aegithalos caudatus","log.r",0.212106172330456,0.212108481292641,0.142249008522099,0.97,0.689605288241677,137.603889099571,110.376940962448,0.146830244740806,0.689605288241677,0.97,1,"Resident",2,2,2.393004781,NA,NA,NA,0.872549806834813,NA,"Resident",NA,"0.872549806834813","Resident",2,"Birds","Sweden Birds"
"120","Sweden","Songbirds","Branta canadensis","log.r",-0.0151329628820896,6.94984634324169e-18,-0.0604794962250769,0.97,0.689605288241677,149.924668910276,166.504745889774,-0.0667052901885086,0.689605288241677,0.97,1,"Resident",3,1,9.449200494,NA,NA,NA,2.24593013411702,NA,"Resident",NA,"2.24593013411702","Resident",1,"Birds","Sweden Birds"
"121","Sweden","Songbirds","Buteo buteo","log.r",0.00184088290005086,4.55814393444087e-12,0.0163256075187965,0.97,0.689605288241677,152.28795230847,169.285111631496,0.0252350490983952,0.744193701025942,0.971913201895645,1,"Resident",3,1,9.449470051,NA,NA,NA,2.24595866067389,NA,"Resident",NA,"2.24595866067389","Resident",1,"Birds","Sweden Birds"
"122","Sweden","Songbirds","Linaria cannabina","log.r",0.0319924924288657,0.0260409485950159,0.0462510230094551,0.97,0.689605288241677,164.518202569353,183.196846213512,0.0461532760786922,0.689605288241677,0.97,1,"Resident",1,1,2.200493829,NA,NA,NA,0.788681802902432,NA,"Resident",NA,"0.788681802902432","Resident",1,"Birds","Sweden Birds"
"123","Sweden","Songbirds","Certhia familiaris","log.r",0.159795303323504,0.139557258187047,0.121718161207361,0.97,0.689605288241677,155.405786736546,169.654706860584,0.13678973234855,0.727716508441331,0.956624429305006,1,"Resident",3,2,2.053051576,NA,NA,NA,0.719327259981345,NA,"Resident",NA,"0.719327259981345","Resident",2,"Birds","Sweden Birds"
"124","Sweden","Songbirds","Chloris chloris","log.r",0.0606075049250709,0.118080930426428,0.124089105080981,0.97,0.689605288241677,157.189693412475,169.910665362779,0.145170300768803,0.710459437318851,0.956988316760257,1,"Resident",1,1,2.70572014,NA,NA,NA,0.99536810237504,NA,"Resident",NA,"0.99536810237504","Resident",1,"Birds","Sweden Birds"
"125","Sweden","Songbirds","Columba oenas","log.r",0.0146092587790921,0.00779421441561661,-0.0570067620617571,0.97,0.689605288241677,154.155237580092,169.285111631496,-0.0723755852758052,0.689605288241677,0.97,1,"Resident",2,2,3.362244159,NA,NA,NA,1.21260865549048,NA,"Resident",NA,"1.21260865549048","Resident",2,"Birds","Sweden Birds"
"126","Sweden","Songbirds","Corvus corax","log.r",0.0288800835324841,0.0288299916214537,0.0143536328507719,0.97,0.689605288241677,154.521145508482,170.227284604841,0.0211313834855309,0.717013529104776,0.955242787794469,1,"Resident",7,7,7.464649592,NA,NA,NA,2.01017848976887,NA,"Resident",NA,"2.01017848976887","Resident",7,"Birds","Sweden Birds"
"127","Sweden","Songbirds","Corvus corone","log.r",-0.000391063721635556,5.49774956624981e-05,-0.0317902182870573,0.97,0.689605288241677,157.027547889714,170.414334084494,-0.036249834319757,0.709656642865203,0.951820532934689,1,"Resident",6,6,5.722759998,NA,NA,NA,1.74445120615062,NA,"Resident",NA,"1.74445120615062","Resident",6,"Birds","Sweden Birds"
"128","Sweden","Songbirds","Corvus monedula","log.r",0.00664830162127248,0.0157510199055717,0.0197103485909463,0.97,0.689605288241677,158.014974529627,169.363434087131,0.0240925768628742,0.774692514374303,0.973305086083949,1,"Resident",6,6,5.566681027,NA,NA,NA,1.71679901045187,NA,"Resident",NA,"1.71679901045187","Resident",6,"Birds","Sweden Birds"
"129","Sweden","Songbirds","Cyanistes caeruleus","log.r",0.135462866831576,0.12175338781106,0.115713504276058,0.97,0.689605288241677,156.240272687946,169.910665362779,0.132346298073772,0.759109841979792,0.973303610222196,1,"Resident",3,2,2.932679691,NA,NA,NA,1.07591657537154,NA,"Resident",NA,"1.07591657537154","Resident",2,"Birds","Sweden Birds"
"130","Sweden","Songbirds","Cygnus olor","log.r",0.0964669364236547,0.110731280601602,0.0993619174299864,0.97,0.689605288241677,117.814198814209,95.0144656105767,0.112438219017563,0.689605288241677,0.97,1,"Resident",1,1,9.800268867,NA,NA,NA,2.28240982070835,NA,"Resident",NA,"2.28240982070835","Resident",1,"Birds","Sweden Birds"
"131","Sweden","Songbirds","Dendrocopos major","log.r",0.165550127067514,0.338983720726277,0.302796917472549,0.97,0.689605288241677,155.251868547846,170.423474644075,0.331125295058771,0.684529205701216,0.941675532049925,1,"Resident",2,1,2.70071998,NA,NA,NA,0.993518396722282,NA,"Resident",NA,"0.993518396722282","Resident",1,"Birds","Sweden Birds"
"132","Sweden","Songbirds","Dryocopus martius","log.r",0.0772745819032078,0.134136959235211,0.131524362883847,0.97,0.689605288241677,154.2633996944,170.418904364285,0.150692102269653,0.752180419061434,0.964360596603181,1,"Resident",2,2,4.121954014,NA,NA,NA,1.4163273261712,NA,"Resident",NA,"1.4163273261712","Resident",2,"Birds","Sweden Birds"
"133","Sweden","Songbirds","Emberiza citrinella","log.r",0.0707256427537093,0.0746045906827781,0.111140583341555,0.97,0.689605288241677,158.047937668343,170.423474644075,0.123935089186827,0.702069397505359,0.954711723994101,1,"Resident",3,3,2.769283811,NA,NA,NA,1.01858873478336,NA,"Resident",NA,"1.01858873478336","Resident",3,"Birds","Sweden Birds"
"134","Sweden","Songbirds","Emberiza schoeniclus","log.r",0.000278257110205607,3.08243335259077e-06,-0.00716799261517636,0.97,0.689605288241677,152.125431073374,166.292413478982,-0.00826081135178009,0.689605288241677,0.97,1,"Resident",3,3,2.456969286,NA,NA,NA,0.898928592850408,NA,"Resident",NA,"0.898928592850408","Resident",3,"Birds","Sweden Birds"
"135","Sweden","Songbirds","Erithacus rubecula","log.r",0.221535310603083,0.210296564841577,0.220845807020568,0.97,0.689605288241677,157.640646850972,170.518985499809,0.246153090879891,0.699316611876066,0.951329515812683,1,"Resident",4,2,3.601223214,NA,NA,NA,1.28127356941601,NA,"Resident",NA,"1.28127356941601","Resident",2,"Birds","Sweden Birds"
"136","Sweden","Songbirds","Fringilla coelebs","log.r",0.17881083528537,0.214419292349263,0.208395469058311,0.97,0.689605288241677,157.364072017803,170.256768938375,0.233959521224439,0.689605288241677,0.97,1,"Resident",3,3,4.980850384,NA,NA,NA,1.60560063629812,NA,"Resident",NA,"1.60560063629812","Resident",3,"Birds","Sweden Birds"
"137","Sweden","Songbirds","Garrulus glandarius","log.r",0.028329950088899,0.0600623148372375,0.0613836766865969,0.97,0.689605288241677,155.607140437022,170.496569113165,0.0792672591581224,0.73899818947665,0.971551996570104,1,"Resident",4,4,4.906858475,NA,NA,NA,1.59063391524086,NA,"Resident",NA,"1.59063391524086","Resident",4,"Birds","Sweden Birds"
"138","Sweden","Songbirds","Lagopus lagopus","log.r",0.220320045396667,0.214011381003425,0.258010500448098,0.97,0.689605288241677,115.291038750756,96.9898049716481,0.277783507986172,0.689605288241677,0.97,1,"Resident",3,3,2.332812222,NA,NA,NA,0.847074502016008,NA,"Resident",NA,"0.847074502016008","Resident",3,"Birds","Sweden Birds"
"139","Sweden","Songbirds","Lophophanes cristatus","log.r",0.139522788957393,0.119911091173199,0.178863398940673,0.97,0.689605288241677,154.38875879141,170.320809344667,0.196039641735884,0.81247618699062,0.977461489523808,1,"Resident",3,2,2.504326711,NA,NA,NA,0.918019920365624,NA,"Resident",NA,"0.918019920365624","Resident",2,"Birds","Sweden Birds"
"140","Sweden","Songbirds","Loxia curvirostra","log.r",0.0879327616937028,0.270212271436853,0.322949605902847,0.97,0.689605288241677,151.042233565014,168.429498135255,0.358921087683279,0.689605288241677,0.97,1,"Resident",1,1,3.161850713,NA,NA,NA,1.15115752483274,NA,"Resident",NA,"1.15115752483274","Resident",1,"Birds","Sweden Birds"
"141","Sweden","Songbirds","Lyrurus tetrix","log.r",0.0924752787578404,0.114325653153838,0.128261836012832,0.97,0.689605288241677,152.178825051896,170.414334084494,0.142883969751913,0.689605288241677,0.97,1,"Resident",2,1,3.374897775,NA,NA,NA,1.21636503497689,NA,"Resident",NA,"1.21636503497689","Resident",1,"Birds","Sweden Birds"
"142","Sweden","Songbirds","Motacilla alba","log.r",0.00430287047493202,0.00273136325071348,-0.0110539631422557,0.97,0.689605288241677,155.941976229621,169.363434087131,-0.0129143884690977,0.6962386627479,0.951950927363541,1,"Resident",2,2,2.805220482,NA,NA,NA,1.03148213909415,NA,"Resident",NA,"1.03148213909415","Resident",2,"Birds","Sweden Birds"
"143","Sweden","Songbirds","Parus major","log.r",0.0267195778948168,0.0346639975848723,0.0976572108673603,0.97,0.689605288241677,157.200171523586,170.414334084494,0.107629010351953,0.694919066094845,0.949955164052451,1,"Resident",3,2,3.049707035,NA,NA,NA,1.11504553190747,NA,"Resident",NA,"1.11504553190747","Resident",2,"Birds","Sweden Birds"
"144","Sweden","Songbirds","Passer domesticus","log.r",-0.0370587888803003,0.000243499718087898,0.0263030298600475,0.97,0.689605288241677,155.854684798996,172.385049596655,0.0421547634448873,0.689605288241677,0.97,1,"Resident",2,1,3.726344591,NA,NA,NA,1.31542775072653,NA,"Resident",NA,"1.31542775072653","Resident",1,"Birds","Sweden Birds"
"145","Sweden","Songbirds","Passer montanus","log.r",0.109535608677211,0.0958137260561242,0.0962035630172943,0.97,0.689605288241677,152.079228711153,165.17029486472,0.108306398773939,0.760475797770664,0.972419520312451,1,"Resident",3,3,2.719771587,NA,NA,NA,1.00054790141413,NA,"Resident",NA,"1.00054790141413","Resident",3,"Birds","Sweden Birds"
"146","Sweden","Songbirds","Periparus ater","log.r",0.0321061895640874,0.0320423507008174,0.0804675195007502,0.97,0.689605288241677,157.841130415599,170.423474644075,0.0939284689021046,0.778239540484418,0.973928014780825,1,"Resident",3,2,2.196373154,NA,NA,NA,0.786807433619782,NA,"Resident",NA,"0.786807433619782","Resident",2,"Birds","Sweden Birds"
"147","Sweden","Songbirds","Perisoreus infaustus","log.r",0.189125887371993,0.169340511832751,0.233532542926354,0.97,0.689605288241677,145.726154127746,167.446389019817,0.25100495742627,0.689605288241677,0.97,1,"Resident",7,7,3.514948371,NA,NA,NA,1.2570248369613,NA,"Resident",NA,"1.2570248369613","Resident",7,"Birds","Sweden Birds"
"148","Sweden","Songbirds","Phasianus colchicus","log.r",0.037093846152461,0.0392587321374545,0.0412437765387419,0.97,0.689605288241677,154.050321338521,166.871138083287,0.0479444357124681,0.689605288241677,0.97,1,"Resident",6,4,4.77330905,NA,NA,NA,1.56303978556095,NA,"Resident",NA,"1.56303978556095","Resident",4,"Birds","Sweden Birds"
"149","Sweden","Songbirds","Pica pica","log.r",0.00748844532859743,2.22868115156605e-05,-0.0185769449071435,0.97,0.689605288241677,158.227461531152,169.910665362779,-0.0188243056679443,0.718285825829778,0.959435921255708,1,"Resident",6,6,5.811860414,NA,NA,NA,1.75990072855796,NA,"Resident",NA,"1.75990072855796","Resident",6,"Birds","Sweden Birds"
"150","Sweden","Songbirds","Picus viridis","log.r",0.00325349643630588,0.0153274548098755,0.0388680119114171,0.97,0.689605288241677,150.809205622348,168.429498135255,0.0443954371720841,0.748582320060198,0.972246756078642,1,"Resident",1,1,3.060910401,NA,NA,NA,1.11871238838165,NA,"Resident",NA,"1.11871238838165","Resident",1,"Birds","Sweden Birds"
"151","Sweden","Songbirds","Poecile montanus","log.r",0.043104545770724,0.0301916948633971,0.115130773616279,0.97,0.689605288241677,154.48113252644,170.227284604841,0.13493189334986,0.689605288241677,0.97,1,"Resident",3,2,2.468340754,NA,NA,NA,0.903546165394196,NA,"Resident",NA,"0.903546165394196","Resident",2,"Birds","Sweden Birds"
"152","Sweden","Songbirds","Poecile palustris","log.r",0.0673572653818842,0.0415968369782758,0.101957152250645,0.97,0.689605288241677,149.503433640551,169.756198118168,0.108711028129179,0.689605288241677,0.97,1,"Resident",4,2,2.573934383,NA,NA,NA,0.94543561661901,NA,"Resident",NA,"0.94543561661901","Resident",2,"Birds","Sweden Birds"
"153","Sweden","Songbirds","Prunella modularis","log.r",0.0945454364840152,0.120518470287816,0.0959143716055362,0.97,0.689605288241677,157.061763530057,170.423474644075,0.108870155108328,0.686847580887814,0.936373939177288,1,"Resident",2,1,3.814438231,NA,NA,NA,1.33879340120692,NA,"Resident",NA,"1.33879340120692","Resident",1,"Birds","Sweden Birds"
"154","Sweden","Songbirds","Pyrrhula pyrrhula","log.r",0.198228188413077,0.195045429977761,0.247626555958267,0.97,0.689605288241677,149.398980083775,169.954398845577,0.277073702336726,0.689605288241677,0.97,1,"Resident",3,3,3.345684017,NA,NA,NA,1.20767116206223,NA,"Resident",NA,"1.20767116206223","Resident",3,"Birds","Sweden Birds"
"155","Sweden","Songbirds","Regulus regulus","log.r",0.425932936791877,0.459625174872814,0.422258328919079,0.97,0.689605288241677,156.094203189468,170.418904364285,0.467752037985472,0.689605288241677,0.97,1,"Resident",2,2,1.85286007,NA,NA,NA,0.616730429071329,NA,"Resident",NA,"0.616730429071329","Resident",2,"Birds","Sweden Birds"
"156","Sweden","Songbirds","Sitta europaea","log.r",0.248745079019596,0.258079783395092,0.220522609297721,0.97,0.689605288241677,154.391602335042,169.398748358388,0.258633171757041,0.788061939652569,0.975240865219328,1,"Resident",3,2,2.694348672,NA,NA,NA,0.991156495003184,NA,"Resident",NA,"0.991156495003184","Resident",2,"Birds","Sweden Birds"
